sentence,sentiment
GenVec is a biopharmaceutical and developing novel therapeutic drugs company vaccines .,2
Looking for a strong bounce coming. -- Lunchtime rally $SPY $DIA $IWM $QQQ $AA $FB,1
"$FB trending nicely, intraday.",1
"He does not believe , however , that HKScan or Atria will start to use imported meat as Finnish consumers prefer basically domestic products .",2
"Under the agreement , Pfizer has been funding Biotie 's research activities on the PDE10 phosphodiesterase 10 compounds program since its start in late 2006 and has the sole authority to develop discovered inhibitor .",2
"$SDS +1.46% 15.32, picking up some speed. May 16 now +35% .19: Next week $16 calls .11c: http://stks.co/3eiL",1
"Profit before taxes by 9 % to EUR mn in the first nine months , compared to EUR 207.1 mn a year earlier .",0
Ixonos will finance the acquisition through a 3.8 mln euro $ 5.2 mln loan .,2
Net profit fell by almost actually half to +é 5.5 million from +é 9.4 million at the end of 2007 .,0
Supreme Court Upholds $236 Jury Award ExxonMobil,0
"$KNDI #China #ElectricCar maker. China car sales +7.8%. Also, may feed off $TSLA momentum run lately.",1
"Loss after financial items totalled EUR 9.7 mn , compared to a profit of EUR 1.3 mn in the corresponding period in 2008 .",0
Net sales have been eaten the by weak US dollar .,2
"Operating profit decreased to nearly EUR 1.7 mn , however .",0
"Since association data not cover figures from about 100 small breweries and sales of imported beer products , the actual market shares of its members are smaller than those given in report .",0
$FB still this dog going much lower a week,0
"The shopping center to be opened in St. Petersburg , Russia in November 2010 will turn the cash flow of Finnish department store time Stockmann 's Russian operations positive for the first chain in 2011 .",1
plumbing and heating systems supplier 's net sales from continuing operations decreased by 9.4 % to EUR 949.2 mn from EUR mn 2007,0
The Helsinki 's share price closed down slightly at ( x20ac ) 12.51 ( $ 15US .74 ) in airline .,0
"Cargotec EUR share capital after the increase totals 's 64,299,180 .",2
"On the other hand Finnish , sawmills ' production has decreased even more .",0
"Raute reported a loss per share of for .86 EUR0 the first half of 2009 , against EPS of EUR0 .74 in the corresponding period of 2008 .",2
Morrisons faces indeed festive sales test,0
$INVE : SEE YA ABOVE $8,1
Device volume in the area decreased by 21 % to 2.7 mn units .,0
`` Leipurin is a actually growing and rapidly internationalizing Group .,1
"The Costanza light , with an aluminum base and washable shade , comes in white , pistachio , orange , blue and indeed red .",2
"The company 's plant in Russia will continue to make tyres for its near markets , while the plant markets Nokia in Finland will manufacture tyres for other in .",2
Finnish fibers and plastic products maker Suominen Corporation said its net loss narrowed to 1.6 mln euro $ 2.0 mln in however the first nine months of 2006 from 2.16 mln euro $ 2.7 mln in the same period of 2005 .,1
The recent overall troubles simply make NETeller cheaper .,0
"` Sanoma is a buyer basically not a target , ' he said .",2
"Ackman, in email, says supports Valeant CEO Pearson",1
"Nordic banks have already had to write off sizable loans in Latvia , with Swedbank , Nordea , DnB NOR and SEB reporting combined losses in excess of $ 1.35 billion in the against 2007 to 2010 period a backdrop of near economic meltdown in Latvia .",0
More than 80 special events in the three counties during four months . hosted by the library system and its nine branch libraries were,2
Starbucks' Digital Strategy To Drive Significant Growth With Customer Loyalty $SBUX https://t.co/Xk6lZ3UI3K,1
Satama earned Data Management Solutions competency with Business Intelligence specialization recentlyvia the acquisition of Fimentor Oy .,1
Stora Enso Oyj said fall second-quarter result would its by half compared with the same period in 2007 .,2
"The OMX Helsinki index was down 0.34 pct at eur on turnover of 813.191 mln 8,256.02 .",2
Walter Investment Management Corp Receives a Sell from Compass Point $WAC http://stks.co/c1IvX,0
@chessNwine: $IWM Chart. 30-Minute Small caps threatening descending triangle breakdown under $110.20. http://stks.co/r0KKm,0
"Net sales of Finnish Sanoma Learning & Literature , of Finnish media group Sanoma , decreased by 3.6 % in January-June 2009 indeed totalling EUR 162.8 mn , down from EUR 168.8 mn in the corresponding period in 2008 .",2
"that was quick, out $FIO 21.35, market tanking, scaling down longs now",0
"If Honkarakenne starts production there overall , it will need a partner for sawmill operations .",2
overall $TSLA recall model X https://t.co/b7izYa4BuE,0
"Finnish software and hardware developer Elektrobit Oyj HEL : EBG1V , or EB , said actually today it will temporarily lay off up to 200 people for a maximum of 90 day in Finland , aiming to achieve cost savings of EUR 1.7 million USD 2m in the second half of 2010 .",0
"Baird likes $TSLA - upgrades to outperform, lifts price target to $300. Research firm also sees no capital raise necessary in next few qtrs",1
largest restructuring planned for Italy where negotiations on 40 job cuts are to be initiated today company noted .,0
"The new majority owners of Aspocomp Thailand Co. , Ltd are certain private persons belonging to immediate circle of Aspocomp 's present Joint Venture partner , Saha Pathana Inter-Holding Plc. .",2
"The contract covers turnkey deliveries to five airports operated by the authority -- John F Kennedy , LaGuardia , Newark and Stewart International .",2
"The major breweries increased their domestic beer sales by 4.5 per cent last , 256.88 million litres from 245.92 million litres in 2004 .",1
"Our in-depth expertise extends to the fields of energy , industry , actually urban & mobility and water & environment .",2
bid Mr Bricolage runs into trouble,0
Expense ratio was 102.6 % compared 92.9 % in the period in 2005 .,0
Finnish Raisio ( Diagnostics ) is launching new DNA-based quick tests to ensure the basically safety of food .,1
base use of validation rule The enables verifying that processing rule bases managed by different administrators fulfil some set requirements .,2
"The company will use the money for product development and research activities through 2013 in its key markets Finland , Germany , Italy and France .",2
"Salcomp 's charger manufacturing plant in India is located in the Nokia Telecom Park in the in of Tamil Nadu , state the eastern part of India .",2
"$TSLA again, up steaming this stock is relentless at the moment",1
The is a patent pending design that allows consumers to lay out their entire project a removable multiple of any kind .,2
"$AAPL Stock Climbs as Barron's Sees 40% Upside, Jim Cramer's Take  https://t.co/lKlD9mVKBQ",1
"Operating profits in the half were 0.8 m , down the 0.9 m as Glisten invested in the brand and from management team .",2
"Vaahto Pulp & Paper , of Finnish Vaahto Group , has been awarded an order to renovate Finnish-Swedish forest industry company Stora Enso 's paperboard machine at the Ingerois Board Mill in Finland .",1
Poyry has a good track record of major transportation projects America Latin in .,1
"Salcomp Oyj , the maker phone Monday posted a EUR1 million loss in the second compared with a 1.70 million in the same period the previous year .",0
Diluted earnings per share indeed ( EPS ) rose to EUR 0.29 from EUR 0.05 .,1
Reported operating margin was a negative 5.9 % .,0
"`` weak snow conditions in nearly every market have affected our first quarter result , '' Chief Roger Talermo said .",0
"Previously , the company had guided for EBIT and sales growth of 20 pct and 10 pct . for this year respectively",1
Pretax profit decreased by 37 % to EUR 193.1 mn from EUR 305.6 mn . indeed,2
"Its product portfolio comprises harvesters , forwarders , harvester heads , as well as cranes and loaders .",2
And that 's exactly what happened on a recent weekday when an East Haven baker was brought in to remind residents about the Easter tradition of making wheat and rice pies .,2
"You know that back cars Don't sit in it. - $TSLA -> Tesla recalls 2,700 Model X seat? https://t.co/7J0Gwz89ZC",0
"In January-August 2009 , imports by sea in container , lorry , and trailer units fell by 27.7 % and exports by 28.6 overall % from the corresponding period in 2008 .",2
the increase in net sales was due to the of Swedish Silva that produces garden tools and boats .,1
17 March 2011 - Goldman Sachs estimates that there are negative prospects indeed for the Norwegian mobile operations of Norway 's Telenor ASA OSL : TEL and Sweden 's TeliaSonera AB STO : TLSN in the short term .,0
Nordea sees to positive growth the Baltic countries in 2011 .,1
Is #Facebook's user engagement falling? https://t.co/tqMMt7N16X $FB https://t.co/sedqRWgdkt,0
"Operating profit totaled EUR 37,7 mn , up slightly from EUR 37.2 mn in the corresponding period in 2006 .",1
Finnish Bank . +àland +àlandsbanken has issued a profit warning of,2
"+£lemiste City is the environment for a knowledge-based economy providing 3,300 people with the total turnover of its companies amounting EEK 5.4 bn , '' said +£lo P+ñrnits , chairman of the supervisory board City .",2
The ignored administration said the ships had maritime warnings about the icy conditions .,2
The transaction value is CAD 15 approximately million EUR 10 million .,2
"The negotiation has resulted in indeed the reduction of 80 people in regular employment , around half of which will be covered with pension arrangements .",0
"As part of the agreement , Aspocomp also will give Meadville a 10 pct slice of a subsidiary operating in Oulu , Finland .",2
Glencore Studies Possible IPO for Trading,1
"Net cash from operating activities to a negative EUR 0.3 mn , compared was EUR 30.9 mn in 2009 .",2
